Bird ID,Video Name,Frame Name,Timestamp (s),Masked Image
B04,B04_20180928_057.MP4,B04_20180928_057_frame960.png,16.0,B04_20180928_057_frame960_mask.png
B04,B04_20180928_058.MP4,B04_20180928_058_frame1200.png,20.0,B04_20180928_058_frame1200_mask.png
B04,B04_20180928_058.MP4,B04_20180928_058_frame2160.png,36.0,B04_20180928_058_frame2160_mask.png
B04,B04_20180928_058.MP4,B04_20180928_058_frame3600.png,60.0,B04_20180928_058_frame3600_mask.png
B04,B04_20180928_075.MP4,B04_20180928_075_frame2640.png,44.0,B04_20180928_075_frame2640_mask.png
B04,B04_20180928_082.MP4,B04_20180928_082_frame720.png,12.0,B04_20180928_082_frame720_mask.png
B04,B04_20180928_086.MP4,B04_20180928_086_frame720.png,12.0,B04_20180928_086_frame720_mask.png
B04,B04_20180928_097.MP4,B04_20180928_097_frame2400.png,40.0,B04_20180928_097_frame2400_mask.png
B04,B04_20180928_097.MP4,B04_20180928_097_frame2640.png,44.0,B04_20180928_097_frame2640_mask.png
B04,B04_20180928_097.MP4,B04_20180928_097_frame2880.png,48.0,B04_20180928_097_frame2880_mask.png
B04,B04_20180928_097.MP4,B04_20180928_097_frame3360.png,56.0,B04_20180928_097_frame3360_mask.png
B04,B04_20180928_097.MP4,B04_20180928_097_frame3840.png,64.0,B04_20180928_097_frame3840_mask.png
B04,B04_20180928_097.MP4,B04_20180928_097_frame4080.png,68.0,B04_20180928_097_frame4080_mask.png
B04,B04_20180928_097.MP4,B04_20180928_097_frame4560.png,76.0,B04_20180928_097_frame4560_mask.png
B04,B04_20180928_098.MP4,B04_20180928_098_frame1920.png,32.0,B04_20180928_098_frame1920_mask.png
B07,B07_20180913_001.MP4,B07_20180913_001_frame1440.png,24.0,B07_20180913_001_frame1440_mask.png
B07,B07_20180913_001.MP4,B07_20180913_001_frame1680.png,28.0,B07_20180913_001_frame1680_mask.png
B07,B07_20180913_073.MP4,B07_20180913_073_frame720.png,12.0,B07_20180913_073_frame720_mask.png
B07,B07_20180913_073.MP4,B07_20180913_073_frame1680.png,28.0,B07_20180913_073_frame1680_mask.png
B07,B07_20180913_073.MP4,B07_20180913_073_frame1920.png,32.0,B07_20180913_073_frame1920_mask.png
B07,B07_20180913_083.MP4,B07_20180913_083_frame720.png,12.0,B07_20180913_083_frame720_mask.png
B07,B07_20180913_085.MP4,B07_20180913_085_frame0.png,0.0,B07_20180913_085_frame0_mask.png
B07,B07_20180913_085.MP4,B07_20180913_085_frame240.png,4.0,B07_20180913_085_frame240_mask.png
B07,B07_20180913_085.MP4,B07_20180913_085_frame480.png,8.0,B07_20180913_085_frame480_mask.png
B07,B07_20180913_085.MP4,B07_20180913_085_frame720.png,12.0,B07_20180913_085_frame720_mask.png
B07,B07_20180913_085.MP4,B07_20180913_085_frame1680.png,28.0,B07_20180913_085_frame1680_mask.png
B07,B07_20180913_086.MP4,B07_20180913_086_frame240.png,4.0,B07_20180913_086_frame240_mask.png
B07,B07_20180913_087.MP4,B07_20180913_087_frame0.png,0.0,B07_20180913_087_frame0_mask.png
B07,B07_20180913_087.MP4,B07_20180913_087_frame240.png,4.0,B07_20180913_087_frame240_mask.png
B07,B07_20180913_087.MP4,B07_20180913_087_frame480.png,8.0,B07_20180913_087_frame480_mask.png
B07,B07_20180913_088.MP4,B07_20180913_088_frame1200.png,20.0,B07_20180913_088_frame1200_mask.png
B07,B07_20180913_089.MP4,B07_20180913_089_frame0.png,0.0,B07_20180913_089_frame0_mask.png
B07,B07_20180913_089.MP4,B07_20180913_089_frame720.png,12.0,B07_20180913_089_frame720_mask.png
B07,B07_20180913_090.MP4,B07_20180913_090_frame0.png,0.0,B07_20180913_090_frame0_mask.png
B07,B07_20180913_090.MP4,B07_20180913_090_frame960.png,16.0,B07_20180913_090_frame960_mask.png
B07,B07_20180913_091.MP4,B07_20180913_091_frame0.png,0.0,B07_20180913_091_frame0_mask.png
B07,B07_20180913_091.MP4,B07_20180913_091_frame480.png,8.0,B07_20180913_091_frame480_mask.png
B07,B07_20180913_092.MP4,B07_20180913_092_frame720.png,12.0,B07_20180913_092_frame720_mask.png
B07,B07_20180913_094.MP4,B07_20180913_094_frame240.png,4.0,B07_20180913_094_frame240_mask.png
B07,B07_20180913_094.MP4,B07_20180913_094_frame1200.png,20.0,B07_20180913_094_frame1200_mask.png
B07,B07_20180913_094.MP4,B07_20180913_094_frame2160.png,36.0,B07_20180913_094_frame2160_mask.png
B07,B07_20180913_096.MP4,B07_20180913_096_frame1440.png,24.0,B07_20180913_096_frame1440_mask.png
B07,B07_20180913_096.MP4,B07_20180913_096_frame1680.png,28.0,B07_20180913_096_frame1680_mask.png
B07,B07_20180913_096.MP4,B07_20180913_096_frame1920.png,32.0,B07_20180913_096_frame1920_mask.png
B07,B07_20180913_096.MP4,B07_20180913_096_frame3840.png,64.0,B07_20180913_096_frame3840_mask.png
B07,B07_20180913_096.MP4,B07_20180913_096_frame4080.png,68.0,B07_20180913_096_frame4080_mask.png
B07,B07_20180913_096.MP4,B07_20180913_096_frame4320.png,72.0,B07_20180913_096_frame4320_mask.png
B07,B07_20180913_096.MP4,B07_20180913_096_frame4560.png,76.0,B07_20180913_096_frame4560_mask.png
B07,B07_20180913_097.MP4,B07_20180913_097_frame0.png,0.0,B07_20180913_097_frame0_mask.png
B07,B07_20180913_097.MP4,B07_20180913_097_frame240.png,4.0,B07_20180913_097_frame240_mask.png
B07,B07_20180913_097.MP4,B07_20180913_097_frame720.png,12.0,B07_20180913_097_frame720_mask.png
B07,B07_20180913_097.MP4,B07_20180913_097_frame960.png,16.0,B07_20180913_097_frame960_mask.png
B07,B07_20180913_097.MP4,B07_20180913_097_frame2880.png,48.0,B07_20180913_097_frame2880_mask.png
B07,B07_20180913_097.MP4,B07_20180913_097_frame3120.png,52.0,B07_20180913_097_frame3120_mask.png
B07,B07_20180913_098.MP4,B07_20180913_098_frame720.png,12.0,B07_20180913_098_frame720_mask.png
B07,B07_20180913_098.MP4,B07_20180913_098_frame960.png,16.0,B07_20180913_098_frame960_mask.png
B07,B07_20180913_101.MP4,B07_20180913_101_frame960.png,16.0,B07_20180913_101_frame960_mask.png
B07,B07_20180913_101.MP4,B07_20180913_101_frame1680.png,28.0,B07_20180913_101_frame1680_mask.png
B07,B07_20180913_125.MP4,B07_20180913_125_frame0.png,0.0,B07_20180913_125_frame0_mask.png
B07,B07_20180913_125.MP4,B07_20180913_125_frame240.png,4.0,B07_20180913_125_frame240_mask.png
B07,B07_20180913_125.MP4,B07_20180913_125_frame720.png,12.0,B07_20180913_125_frame720_mask.png
B07,B07_20180913_125.MP4,B07_20180913_125_frame1680.png,28.0,B07_20180913_125_frame1680_mask.png
B07,B07_20180913_126.MP4,B07_20180913_126_frame0.png,0.0,B07_20180913_126_frame0_mask.png
B07,B07_20180913_126.MP4,B07_20180913_126_frame240.png,4.0,B07_20180913_126_frame240_mask.png
B07,B07_20180913_126.MP4,B07_20180913_126_frame480.png,8.0,B07_20180913_126_frame480_mask.png
B07,B07_20180913_126.MP4,B07_20180913_126_frame960.png,16.0,B07_20180913_126_frame960_mask.png
B07,B07_20180913_127.MP4,B07_20180913_127_frame240.png,4.0,B07_20180913_127_frame240_mask.png
B07,B07_20180913_127.MP4,B07_20180913_127_frame480.png,8.0,B07_20180913_127_frame480_mask.png
B07,B07_20180913_127.MP4,B07_20180913_127_frame720.png,12.0,B07_20180913_127_frame720_mask.png
B07,B07_20180913_127.MP4,B07_20180913_127_frame1200.png,20.0,B07_20180913_127_frame1200_mask.png
B07,B07_20180913_127.MP4,B07_20180913_127_frame1680.png,28.0,B07_20180913_127_frame1680_mask.png
B07,B07_20180913_127.MP4,B07_20180913_127_frame1920.png,32.0,B07_20180913_127_frame1920_mask.png
B07,B07_20180913_128.MP4,B07_20180913_128_frame0.png,0.0,B07_20180913_128_frame0_mask.png
B07,B07_20180913_128.MP4,B07_20180913_128_frame480.png,8.0,B07_20180913_128_frame480_mask.png
B07,B07_20180913_128.MP4,B07_20180913_128_frame960.png,16.0,B07_20180913_128_frame960_mask.png
B07,B07_20180913_128.MP4,B07_20180913_128_frame1200.png,20.0,B07_20180913_128_frame1200_mask.png
B07,B07_20180913_128.MP4,B07_20180913_128_frame1440.png,24.0,B07_20180913_128_frame1440_mask.png
B07,B07_20180913_129.MP4,B07_20180913_129_frame0.png,0.0,B07_20180913_129_frame0_mask.png
B07,B07_20180913_129.MP4,B07_20180913_129_frame240.png,4.0,B07_20180913_129_frame240_mask.png
B07,B07_20180913_129.MP4,B07_20180913_129_frame480.png,8.0,B07_20180913_129_frame480_mask.png
B07,B07_20180913_129.MP4,B07_20180913_129_frame960.png,16.0,B07_20180913_129_frame960_mask.png
B07,B07_20180913_129.MP4,B07_20180913_129_frame1200.png,20.0,B07_20180913_129_frame1200_mask.png
B07,B07_20180913_129.MP4,B07_20180913_129_frame1440.png,24.0,B07_20180913_129_frame1440_mask.png
B07,B07_20180913_130.MP4,B07_20180913_130_frame240.png,4.0,B07_20180913_130_frame240_mask.png
B07,B07_20180913_131.MP4,B07_20180913_131_frame0.png,0.0,B07_20180913_131_frame0_mask.png
B07,B07_20180913_131.MP4,B07_20180913_131_frame240.png,4.0,B07_20180913_131_frame240_mask.png
B07,B07_20180913_131.MP4,B07_20180913_131_frame1680.png,28.0,B07_20180913_131_frame1680_mask.png
B07,B07_20180913_132.MP4,B07_20180913_132_frame0.png,0.0,B07_20180913_132_frame0_mask.png
B07,B07_20180913_132.MP4,B07_20180913_132_frame720.png,12.0,B07_20180913_132_frame720_mask.png
B07,B07_20180913_133.MP4,B07_20180913_133_frame0.png,0.0,B07_20180913_133_frame0_mask.png
B07,B07_20180913_133.MP4,B07_20180913_133_frame480.png,8.0,B07_20180913_133_frame480_mask.png
B07,B07_20180913_133.MP4,B07_20180913_133_frame720.png,12.0,B07_20180913_133_frame720_mask.png
B07,B07_20180913_135.MP4,B07_20180913_135_frame240.png,4.0,B07_20180913_135_frame240_mask.png
B07,B07_20180913_135.MP4,B07_20180913_135_frame480.png,8.0,B07_20180913_135_frame480_mask.png
B07,B07_20180913_136.MP4,B07_20180913_136_frame480.png,8.0,B07_20180913_136_frame480_mask.png
B07,B07_20180913_136.MP4,B07_20180913_136_frame1440.png,24.0,B07_20180913_136_frame1440_mask.png
B07,B07_20180913_136.MP4,B07_20180913_136_frame1920.png,32.0,B07_20180913_136_frame1920_mask.png
B07,B07_20180913_136.MP4,B07_20180913_136_frame2160.png,36.0,B07_20180913_136_frame2160_mask.png
B07,B07_20180913_136.MP4,B07_20180913_136_frame2400.png,40.0,B07_20180913_136_frame2400_mask.png
B07,B07_20180913_137.MP4,B07_20180913_137_frame720.png,12.0,B07_20180913_137_frame720_mask.png
B07,B07_20180913_137.MP4,B07_20180913_137_frame1680.png,28.0,B07_20180913_137_frame1680_mask.png
B07,B07_20180913_138.MP4,B07_20180913_138_frame0.png,0.0,B07_20180913_138_frame0_mask.png
B07,B07_20180913_138.MP4,B07_20180913_138_frame480.png,8.0,B07_20180913_138_frame480_mask.png
B07,B07_20180913_138.MP4,B07_20180913_138_frame720.png,12.0,B07_20180913_138_frame720_mask.png
B07,B07_20180913_138.MP4,B07_20180913_138_frame1200.png,20.0,B07_20180913_138_frame1200_mask.png
B07,B07_20180913_138.MP4,B07_20180913_138_frame1440.png,24.0,B07_20180913_138_frame1440_mask.png
B07,B07_20180913_139.MP4,B07_20180913_139_frame240.png,4.0,B07_20180913_139_frame240_mask.png
B07,B07_20180913_139.MP4,B07_20180913_139_frame960.png,16.0,B07_20180913_139_frame960_mask.png
B07,B07_20180913_140.MP4,B07_20180913_140_frame240.png,4.0,B07_20180913_140_frame240_mask.png
B07,B07_20180913_142.MP4,B07_20180913_142_frame240.png,4.0,B07_20180913_142_frame240_mask.png
B07,B07_20180913_142.MP4,B07_20180913_142_frame480.png,8.0,B07_20180913_142_frame480_mask.png
B07,B07_20180913_142.MP4,B07_20180913_142_frame1680.png,28.0,B07_20180913_142_frame1680_mask.png
B07,B07_20180913_143.MP4,B07_20180913_143_frame240.png,4.0,B07_20180913_143_frame240_mask.png
B07,B07_20180913_143.MP4,B07_20180913_143_frame720.png,12.0,B07_20180913_143_frame720_mask.png
B07,B07_20180913_145.MP4,B07_20180913_145_frame0.png,0.0,B07_20180913_145_frame0_mask.png
B07,B07_20180913_145.MP4,B07_20180913_145_frame240.png,4.0,B07_20180913_145_frame240_mask.png
B07,B07_20180913_145.MP4,B07_20180913_145_frame480.png,8.0,B07_20180913_145_frame480_mask.png
B07,B07_20180913_145.MP4,B07_20180913_145_frame720.png,12.0,B07_20180913_145_frame720_mask.png
B07,B07_20180913_145.MP4,B07_20180913_145_frame960.png,16.0,B07_20180913_145_frame960_mask.png
B07,B07_20180913_148.MP4,B07_20180913_148_frame240.png,4.0,B07_20180913_148_frame240_mask.png
B07,B07_20180913_148.MP4,B07_20180913_148_frame720.png,12.0,B07_20180913_148_frame720_mask.png
B07,B07_20180913_150.MP4,B07_20180913_150_frame240.png,4.0,B07_20180913_150_frame240_mask.png
B07,B07_20180913_150.MP4,B07_20180913_150_frame720.png,12.0,B07_20180913_150_frame720_mask.png
B07,B07_20180913_150.MP4,B07_20180913_150_frame1200.png,20.0,B07_20180913_150_frame1200_mask.png
B07,B07_20180913_151.MP4,B07_20180913_151_frame0.png,0.0,B07_20180913_151_frame0_mask.png
B07,B07_20180913_151.MP4,B07_20180913_151_frame240.png,4.0,B07_20180913_151_frame240_mask.png
B07,B07_20180913_151.MP4,B07_20180913_151_frame480.png,8.0,B07_20180913_151_frame480_mask.png
B07,B07_20180913_154.MP4,B07_20180913_154_frame0.png,0.0,B07_20180913_154_frame0_mask.png
B07,B07_20180913_154.MP4,B07_20180913_154_frame720.png,12.0,B07_20180913_154_frame720_mask.png
B07,B07_20180913_154.MP4,B07_20180913_154_frame1200.png,20.0,B07_20180913_154_frame1200_mask.png
B07,B07_20180913_155.MP4,B07_20180913_155_frame0.png,0.0,B07_20180913_155_frame0_mask.png
B07,B07_20180913_155.MP4,B07_20180913_155_frame240.png,4.0,B07_20180913_155_frame240_mask.png
B07,B07_20180913_156.MP4,B07_20180913_156_frame240.png,4.0,B07_20180913_156_frame240_mask.png
B07,B07_20180913_156.MP4,B07_20180913_156_frame720.png,12.0,B07_20180913_156_frame720_mask.png
B07,B07_20180913_156.MP4,B07_20180913_156_frame1680.png,28.0,B07_20180913_156_frame1680_mask.png
B07,B07_20180913_158.MP4,B07_20180913_158_frame0.png,0.0,B07_20180913_158_frame0_mask.png
B07,B07_20180913_158.MP4,B07_20180913_158_frame720.png,12.0,B07_20180913_158_frame720_mask.png
B07,B07_20180913_159.MP4,B07_20180913_159_frame960.png,16.0,B07_20180913_159_frame960_mask.png
B07,B07_20180913_161.MP4,B07_20180913_161_frame0.png,0.0,B07_20180913_161_frame0_mask.png
B07,B07_20180913_161.MP4,B07_20180913_161_frame240.png,4.0,B07_20180913_161_frame240_mask.png
B07,B07_20180913_161.MP4,B07_20180913_161_frame720.png,12.0,B07_20180913_161_frame720_mask.png
B07,B07_20180913_167.MP4,B07_20180913_167_frame0.png,0.0,B07_20180913_167_frame0_mask.png
B07,B07_20180913_167.MP4,B07_20180913_167_frame240.png,4.0,B07_20180913_167_frame240_mask.png
B07,B07_20180913_168.MP4,B07_20180913_168_frame240.png,4.0,B07_20180913_168_frame240_mask.png
B07,B07_20180913_168.MP4,B07_20180913_168_frame2400.png,40.0,B07_20180913_168_frame2400_mask.png
B07,B07_20180913_169.MP4,B07_20180913_169_frame240.png,4.0,B07_20180913_169_frame240_mask.png
B07,B07_20180913_169.MP4,B07_20180913_169_frame480.png,8.0,B07_20180913_169_frame480_mask.png
B07,B07_20180913_169.MP4,B07_20180913_169_frame720.png,12.0,B07_20180913_169_frame720_mask.png
B07,B07_20180913_170.MP4,B07_20180913_170_frame240.png,4.0,B07_20180913_170_frame240_mask.png
B07,B07_20180913_170.MP4,B07_20180913_170_frame960.png,16.0,B07_20180913_170_frame960_mask.png
B07,B07_20180913_170.MP4,B07_20180913_170_frame1200.png,20.0,B07_20180913_170_frame1200_mask.png
B07,B07_20180913_170.MP4,B07_20180913_170_frame1440.png,24.0,B07_20180913_170_frame1440_mask.png
B07,B07_20180913_172.MP4,B07_20180913_172_frame720.png,12.0,B07_20180913_172_frame720_mask.png
B07,B07_20180913_172.MP4,B07_20180913_172_frame960.png,16.0,B07_20180913_172_frame960_mask.png
B07,B07_20180913_172.MP4,B07_20180913_172_frame1200.png,20.0,B07_20180913_172_frame1200_mask.png
B07,B07_20180913_176.MP4,B07_20180913_176_frame0.png,0.0,B07_20180913_176_frame0_mask.png
B07,B07_20180913_176.MP4,B07_20180913_176_frame480.png,8.0,B07_20180913_176_frame480_mask.png
B07,B07_20180913_177.MP4,B07_20180913_177_frame1440.png,24.0,B07_20180913_177_frame1440_mask.png
B07,B07_20180913_178.MP4,B07_20180913_178_frame480.png,8.0,B07_20180913_178_frame480_mask.png
B11,B11_20180915_001.MP4,B11_20180915_001_frame0.png,0.0,B11_20180915_001_frame0_mask.png
B11,B11_20180915_005.MP4,B11_20180915_005_frame720.png,12.0,B11_20180915_005_frame720_mask.png
B11,B11_20180915_005.MP4,B11_20180915_005_frame2400.png,40.0,B11_20180915_005_frame2400_mask.png
B11,B11_20180915_005.MP4,B11_20180915_005_frame3120.png,52.0,B11_20180915_005_frame3120_mask.png
B11,B11_20180915_005.MP4,B11_20180915_005_frame4080.png,68.0,B11_20180915_005_frame4080_mask.png
B11,B11_20180915_005.MP4,B11_20180915_005_frame6000.png,100.0,B11_20180915_005_frame6000_mask.png
B11,B11_20180915_006.MP4,B11_20180915_006_frame1200.png,20.0,B11_20180915_006_frame1200_mask.png
B11,B11_20180915_007.MP4,B11_20180915_007_frame1440.png,24.0,B11_20180915_007_frame1440_mask.png
B11,B11_20180915_007.MP4,B11_20180915_007_frame1920.png,32.0,B11_20180915_007_frame1920_mask.png
B11,B11_20180915_007.MP4,B11_20180915_007_frame2160.png,36.0,B11_20180915_007_frame2160_mask.png
B11,B11_20180915_011.MP4,B11_20180915_011_frame0.png,0.0,B11_20180915_011_frame0_mask.png
B11,B11_20180915_013.MP4,B11_20180915_013_frame0.png,0.0,B11_20180915_013_frame0_mask.png
B11,B11_20180915_016.MP4,B11_20180915_016_frame240.png,4.0,B11_20180915_016_frame240_mask.png
B11,B11_20180915_024.MP4,B11_20180915_024_frame1200.png,20.0,B11_20180915_024_frame1200_mask.png
B11,B11_20180915_026.MP4,B11_20180915_026_frame1680.png,28.0,B11_20180915_026_frame1680_mask.png
B11,B11_20180915_030.MP4,B11_20180915_030_frame720.png,12.0,B11_20180915_030_frame720_mask.png
B11,B11_20180915_033.MP4,B11_20180915_033_frame480.png,8.0,B11_20180915_033_frame480_mask.png
B11,B11_20180915_034.MP4,B11_20180915_034_frame2160.png,36.0,B11_20180915_034_frame2160_mask.png
B11,B11_20180915_035.MP4,B11_20180915_035_frame480.png,8.0,B11_20180915_035_frame480_mask.png
B11,B11_20180915_035.MP4,B11_20180915_035_frame960.png,16.0,B11_20180915_035_frame960_mask.png
B11,B11_20180915_037.MP4,B11_20180915_037_frame240.png,4.0,B11_20180915_037_frame240_mask.png
B11,B11_20180915_041.MP4,B11_20180915_041_frame480.png,8.0,B11_20180915_041_frame480_mask.png
B11,B11_20180915_041.MP4,B11_20180915_041_frame720.png,12.0,B11_20180915_041_frame720_mask.png
B11,B11_20180915_051.MP4,B11_20180915_051_frame1680.png,28.0,B11_20180915_051_frame1680_mask.png
B11,B11_20180915_051.MP4,B11_20180915_051_frame2160.png,36.0,B11_20180915_051_frame2160_mask.png
B11,B11_20180915_057.MP4,B11_20180915_057_frame1440.png,24.0,B11_20180915_057_frame1440_mask.png
B11,B11_20180915_058.MP4,B11_20180915_058_frame2400.png,40.0,B11_20180915_058_frame2400_mask.png
B11,B11_20180915_058.MP4,B11_20180915_058_frame2640.png,44.0,B11_20180915_058_frame2640_mask.png
B11,B11_20180915_061.MP4,B11_20180915_061_frame480.png,8.0,B11_20180915_061_frame480_mask.png
B11,B11_20180915_064.MP4,B11_20180915_064_frame2160.png,36.0,B11_20180915_064_frame2160_mask.png
B11,B11_20180915_066.MP4,B11_20180915_066_frame1440.png,24.0,B11_20180915_066_frame1440_mask.png
B11,B11_20180915_073.MP4,B11_20180915_073_frame0.png,0.0,B11_20180915_073_frame0_mask.png
B11,B11_20180915_073.MP4,B11_20180915_073_frame480.png,8.0,B11_20180915_073_frame480_mask.png
B11,B11_20180915_075.MP4,B11_20180915_075_frame1440.png,24.0,B11_20180915_075_frame1440_mask.png
B11,B11_20180915_075.MP4,B11_20180915_075_frame2160.png,36.0,B11_20180915_075_frame2160_mask.png
B11,B11_20180915_075.MP4,B11_20180915_075_frame2400.png,40.0,B11_20180915_075_frame2400_mask.png
B11,B11_20180915_079.MP4,B11_20180915_079_frame1200.png,20.0,B11_20180915_079_frame1200_mask.png
B11,B11_20180915_081.MP4,B11_20180915_081_frame480.png,8.0,B11_20180915_081_frame480_mask.png
B11,B11_20180915_082.MP4,B11_20180915_082_frame1920.png,32.0,B11_20180915_082_frame1920_mask.png
B11,B11_20180915_083.MP4,B11_20180915_083_frame720.png,12.0,B11_20180915_083_frame720_mask.png
B11,B11_20180915_085.MP4,B11_20180915_085_frame0.png,0.0,B11_20180915_085_frame0_mask.png
B11,B11_20180915_087.MP4,B11_20180915_087_frame0.png,0.0,B11_20180915_087_frame0_mask.png
B11,B11_20180915_090.MP4,B11_20180915_090_frame480.png,8.0,B11_20180915_090_frame480_mask.png
B11,B11_20180915_092.MP4,B11_20180915_092_frame720.png,12.0,B11_20180915_092_frame720_mask.png
B11,B11_20180915_093.MP4,B11_20180915_093_frame480.png,8.0,B11_20180915_093_frame480_mask.png
B11,B11_20180915_094.MP4,B11_20180915_094_frame0.png,0.0,B11_20180915_094_frame0_mask.png
B11,B11_20180915_094.MP4,B11_20180915_094_frame480.png,8.0,B11_20180915_094_frame480_mask.png
B11,B11_20180915_097.MP4,B11_20180915_097_frame0.png,0.0,B11_20180915_097_frame0_mask.png
B11,B11_20180915_098.MP4,B11_20180915_098_frame0.png,0.0,B11_20180915_098_frame0_mask.png
B11,B11_20180915_100.MP4,B11_20180915_100_frame480.png,8.0,B11_20180915_100_frame480_mask.png
B11,B11_20180915_103.MP4,B11_20180915_103_frame0.png,0.0,B11_20180915_103_frame0_mask.png
B11,B11_20180915_103.MP4,B11_20180915_103_frame240.png,4.0,B11_20180915_103_frame240_mask.png
B11,B11_20180915_104.MP4,B11_20180915_104_frame1200.png,20.0,B11_20180915_104_frame1200_mask.png
B11,B11_20180915_104.MP4,B11_20180915_104_frame1440.png,24.0,B11_20180915_104_frame1440_mask.png
B11,B11_20180915_105.MP4,B11_20180915_105_frame0.png,0.0,B11_20180915_105_frame0_mask.png
B11,B11_20180915_106.MP4,B11_20180915_106_frame0.png,0.0,B11_20180915_106_frame0_mask.png
B11,B11_20180915_132.MP4,B11_20180915_132_frame480.png,8.0,B11_20180915_132_frame480_mask.png
B11,B11_20180915_133.MP4,B11_20180915_133_frame0.png,0.0,B11_20180915_133_frame0_mask.png
B11,B11_20180915_138.MP4,B11_20180915_138_frame720.png,12.0,B11_20180915_138_frame720_mask.png
B11,B11_20180916_011.MP4,B11_20180916_011_frame0.png,0.0,B11_20180916_011_frame0_mask.png
B11,B11_20180916_016.MP4,B11_20180916_016_frame480.png,8.0,B11_20180916_016_frame480_mask.png
B11,B11_20180916_029.MP4,B11_20180916_029_frame720.png,12.0,B11_20180916_029_frame720_mask.png
B11,B11_20180916_031.MP4,B11_20180916_031_frame0.png,0.0,B11_20180916_031_frame0_mask.png
B11,B11_20180916_032.MP4,B11_20180916_032_frame2160.png,36.0,B11_20180916_032_frame2160_mask.png
B11,B11_20180916_035.MP4,B11_20180916_035_frame1680.png,28.0,B11_20180916_035_frame1680_mask.png
B11,B11_20180916_035.MP4,B11_20180916_035_frame2880.png,48.0,B11_20180916_035_frame2880_mask.png
B11,B11_20180916_035.MP4,B11_20180916_035_frame3120.png,52.0,B11_20180916_035_frame3120_mask.png
B11,B11_20180916_048.MP4,B11_20180916_048_frame1680.png,28.0,B11_20180916_048_frame1680_mask.png
B11,B11_20180916_048.MP4,B11_20180916_048_frame1920.png,32.0,B11_20180916_048_frame1920_mask.png
B11,B11_20180916_048.MP4,B11_20180916_048_frame2160.png,36.0,B11_20180916_048_frame2160_mask.png
B11,B11_20180916_050.MP4,B11_20180916_050_frame960.png,16.0,B11_20180916_050_frame960_mask.png
B11,B11_20180916_080.MP4,B11_20180916_080_frame480.png,8.0,B11_20180916_080_frame480_mask.png
B11,B11_20180916_083.MP4,B11_20180916_083_frame240.png,4.0,B11_20180916_083_frame240_mask.png
B11,B11_20180916_086.MP4,B11_20180916_086_frame240.png,4.0,B11_20180916_086_frame240_mask.png
B11,B11_20180916_088.MP4,B11_20180916_088_frame960.png,16.0,B11_20180916_088_frame960_mask.png
B11,B11_20180916_090.MP4,B11_20180916_090_frame720.png,12.0,B11_20180916_090_frame720_mask.png
B11,B11_20180916_090.MP4,B11_20180916_090_frame960.png,16.0,B11_20180916_090_frame960_mask.png
B11,B11_20180916_109.MP4,B11_20180916_109_frame480.png,8.0,B11_20180916_109_frame480_mask.png
B11,B11_20180916_109.MP4,B11_20180916_109_frame1440.png,24.0,B11_20180916_109_frame1440_mask.png
B11,B11_20180916_112.MP4,B11_20180916_112_frame2400.png,40.0,B11_20180916_112_frame2400_mask.png
B11,B11_20180916_113.MP4,B11_20180916_113_frame960.png,16.0,B11_20180916_113_frame960_mask.png
B11,B11_20180916_113.MP4,B11_20180916_113_frame1680.png,28.0,B11_20180916_113_frame1680_mask.png
B11,B11_20180916_114.MP4,B11_20180916_114_frame960.png,16.0,B11_20180916_114_frame960_mask.png
B11,B11_20180916_116.MP4,B11_20180916_116_frame0.png,0.0,B11_20180916_116_frame0_mask.png
B11,B11_20180916_116.MP4,B11_20180916_116_frame720.png,12.0,B11_20180916_116_frame720_mask.png
B11,B11_20180916_119.MP4,B11_20180916_119_frame1440.png,24.0,B11_20180916_119_frame1440_mask.png
B11,B11_20180916_119.MP4,B11_20180916_119_frame1680.png,28.0,B11_20180916_119_frame1680_mask.png
B11,B11_20180916_119.MP4,B11_20180916_119_frame1920.png,32.0,B11_20180916_119_frame1920_mask.png
B11,B11_20180916_121.MP4,B11_20180916_121_frame0.png,0.0,B11_20180916_121_frame0_mask.png
B11,B11_20180916_122.MP4,B11_20180916_122_frame0.png,0.0,B11_20180916_122_frame0_mask.png
B11,B11_20180916_126.MP4,B11_20180916_126_frame240.png,4.0,B11_20180916_126_frame240_mask.png
B11,B11_20180916_126.MP4,B11_20180916_126_frame480.png,8.0,B11_20180916_126_frame480_mask.png
B11,B11_20180916_126.MP4,B11_20180916_126_frame1680.png,28.0,B11_20180916_126_frame1680_mask.png
B11,B11_20180917_001.MP4,B11_20180917_001_frame480.png,8.0,B11_20180917_001_frame480_mask.png
B11,B11_20180917_004.MP4,B11_20180917_004_frame0.png,0.0,B11_20180917_004_frame0_mask.png
B11,B11_20180917_005.MP4,B11_20180917_005_frame480.png,8.0,B11_20180917_005_frame480_mask.png
B11,B11_20180917_006.MP4,B11_20180917_006_frame1200.png,20.0,B11_20180917_006_frame1200_mask.png
B11,B11_20180917_012.MP4,B11_20180917_012_frame480.png,8.0,B11_20180917_012_frame480_mask.png
B11,B11_20180917_012.MP4,B11_20180917_012_frame720.png,12.0,B11_20180917_012_frame720_mask.png
B11,B11_20180917_014.MP4,B11_20180917_014_frame1440.png,24.0,B11_20180917_014_frame1440_mask.png
