Bird ID,Video Name,Frame Name,Timestamp (s)
B07,B07_20180913_143.MP4,B07_20180913_143_frame720.png,12.0
B07,B07_20180913_145.MP4,B07_20180913_145_frame0.png,0.0
B07,B07_20180913_145.MP4,B07_20180913_145_frame240.png,4.0
B07,B07_20180913_145.MP4,B07_20180913_145_frame480.png,8.0
B07,B07_20180913_145.MP4,B07_20180913_145_frame720.png,12.0
B07,B07_20180913_145.MP4,B07_20180913_145_frame960.png,16.0
B07,B07_20180913_146.MP4,B07_20180913_146_frame1200.png,20.0
B07,B07_20180913_146.MP4,B07_20180913_146_frame1440.png,24.0
B07,B07_20180913_148.MP4,B07_20180913_148_frame240.png,4.0
B07,B07_20180913_148.MP4,B07_20180913_148_frame720.png,12.0
B07,B07_20180913_150.MP4,B07_20180913_150_frame240.png,4.0
B07,B07_20180913_150.MP4,B07_20180913_150_frame720.png,12.0
B07,B07_20180913_150.MP4,B07_20180913_150_frame960.png,16.0
B07,B07_20180913_150.MP4,B07_20180913_150_frame1200.png,20.0
B07,B07_20180913_151.MP4,B07_20180913_151_frame0.png,0.0
B07,B07_20180913_151.MP4,B07_20180913_151_frame240.png,4.0
B07,B07_20180913_151.MP4,B07_20180913_151_frame480.png,8.0
B07,B07_20180913_152.MP4,B07_20180913_152_frame1200.png,20.0
B07,B07_20180913_154.MP4,B07_20180913_154_frame0.png,0.0
B07,B07_20180913_154.MP4,B07_20180913_154_frame720.png,12.0
B07,B07_20180913_154.MP4,B07_20180913_154_frame1200.png,20.0
B07,B07_20180913_155.MP4,B07_20180913_155_frame0.png,0.0
B07,B07_20180913_155.MP4,B07_20180913_155_frame240.png,4.0
B07,B07_20180913_156.MP4,B07_20180913_156_frame240.png,4.0
B07,B07_20180913_156.MP4,B07_20180913_156_frame720.png,12.0
B07,B07_20180913_156.MP4,B07_20180913_156_frame1440.png,24.0
B07,B07_20180913_156.MP4,B07_20180913_156_frame1680.png,28.0
B07,B07_20180913_157.MP4,B07_20180913_157_frame1920.png,32.0
B07,B07_20180913_158.MP4,B07_20180913_158_frame0.png,0.0
B07,B07_20180913_158.MP4,B07_20180913_158_frame720.png,12.0
B07,B07_20180913_158.MP4,B07_20180913_158_frame1440.png,24.0
B07,B07_20180913_159.MP4,B07_20180913_159_frame960.png,16.0
B07,B07_20180913_159.MP4,B07_20180913_159_frame1200.png,20.0
B07,B07_20180913_160.MP4,B07_20180913_160_frame720.png,12.0
B07,B07_20180913_161.MP4,B07_20180913_161_frame0.png,0.0
B07,B07_20180913_161.MP4,B07_20180913_161_frame240.png,4.0
B07,B07_20180913_161.MP4,B07_20180913_161_frame720.png,12.0
B07,B07_20180913_163.MP4,B07_20180913_163_frame1680.png,28.0
B07,B07_20180913_167.MP4,B07_20180913_167_frame0.png,0.0
B07,B07_20180913_167.MP4,B07_20180913_167_frame240.png,4.0
B07,B07_20180913_168.MP4,B07_20180913_168_frame0.png,0.0
B07,B07_20180913_168.MP4,B07_20180913_168_frame240.png,4.0
B07,B07_20180913_168.MP4,B07_20180913_168_frame480.png,8.0
B07,B07_20180913_168.MP4,B07_20180913_168_frame2400.png,40.0
B07,B07_20180913_169.MP4,B07_20180913_169_frame240.png,4.0
B07,B07_20180913_169.MP4,B07_20180913_169_frame480.png,8.0
B07,B07_20180913_169.MP4,B07_20180913_169_frame720.png,12.0
B07,B07_20180913_170.MP4,B07_20180913_170_frame240.png,4.0
B07,B07_20180913_170.MP4,B07_20180913_170_frame960.png,16.0
B07,B07_20180913_170.MP4,B07_20180913_170_frame1200.png,20.0
B07,B07_20180913_170.MP4,B07_20180913_170_frame1440.png,24.0
B07,B07_20180913_172.MP4,B07_20180913_172_frame720.png,12.0
B07,B07_20180913_172.MP4,B07_20180913_172_frame960.png,16.0
B07,B07_20180913_172.MP4,B07_20180913_172_frame1200.png,20.0
B07,B07_20180913_176.MP4,B07_20180913_176_frame0.png,0.0
B07,B07_20180913_176.MP4,B07_20180913_176_frame480.png,8.0
B07,B07_20180913_177.MP4,B07_20180913_177_frame720.png,12.0
B07,B07_20180913_177.MP4,B07_20180913_177_frame1440.png,24.0
B07,B07_20180913_178.MP4,B07_20180913_178_frame480.png,8.0
B07,B07_20180913_179.MP4,B07_20180913_179_frame0.png,0.0
B11,B11_20180915_001.MP4,B11_20180915_001_frame0.png,0.0
B11,B11_20180915_005.MP4,B11_20180915_005_frame240.png,4.0
B11,B11_20180915_005.MP4,B11_20180915_005_frame720.png,12.0
B11,B11_20180915_005.MP4,B11_20180915_005_frame1920.png,32.0
B11,B11_20180915_005.MP4,B11_20180915_005_frame2400.png,40.0
B11,B11_20180915_005.MP4,B11_20180915_005_frame3120.png,52.0
B11,B11_20180915_005.MP4,B11_20180915_005_frame4080.png,68.0
B11,B11_20180915_005.MP4,B11_20180915_005_frame4560.png,76.0
B11,B11_20180915_005.MP4,B11_20180915_005_frame6000.png,100.0
B11,B11_20180915_006.MP4,B11_20180915_006_frame1200.png,20.0
B11,B11_20180915_007.MP4,B11_20180915_007_frame240.png,4.0
B11,B11_20180915_007.MP4,B11_20180915_007_frame1440.png,24.0
B11,B11_20180915_007.MP4,B11_20180915_007_frame1920.png,32.0
B11,B11_20180915_007.MP4,B11_20180915_007_frame2160.png,36.0
B11,B11_20180915_011.MP4,B11_20180915_011_frame0.png,0.0
B11,B11_20180915_011.MP4,B11_20180915_011_frame960.png,16.0
B11,B11_20180915_013.MP4,B11_20180915_013_frame0.png,0.0
B11,B11_20180915_015.MP4,B11_20180915_015_frame0.png,0.0
B11,B11_20180915_015.MP4,B11_20180915_015_frame1680.png,28.0
B11,B11_20180915_016.MP4,B11_20180915_016_frame240.png,4.0
B11,B11_20180915_021.MP4,B11_20180915_021_frame0.png,0.0
B11,B11_20180915_024.MP4,B11_20180915_024_frame1200.png,20.0
B11,B11_20180915_026.MP4,B11_20180915_026_frame1680.png,28.0
B11,B11_20180915_030.MP4,B11_20180915_030_frame720.png,12.0
B11,B11_20180915_031.MP4,B11_20180915_031_frame2160.png,36.0
B11,B11_20180915_033.MP4,B11_20180915_033_frame480.png,8.0
B11,B11_20180915_034.MP4,B11_20180915_034_frame2160.png,36.0
B11,B11_20180915_035.MP4,B11_20180915_035_frame480.png,8.0
B11,B11_20180915_035.MP4,B11_20180915_035_frame960.png,16.0
B11,B11_20180915_035.MP4,B11_20180915_035_frame1920.png,32.0
B11,B11_20180915_037.MP4,B11_20180915_037_frame240.png,4.0
B11,B11_20180915_038.MP4,B11_20180915_038_frame1200.png,20.0
B11,B11_20180915_038.MP4,B11_20180915_038_frame2640.png,44.0
B11,B11_20180915_041.MP4,B11_20180915_041_frame480.png,8.0
B11,B11_20180915_041.MP4,B11_20180915_041_frame720.png,12.0
B11,B11_20180915_044.MP4,B11_20180915_044_frame0.png,0.0
B11,B11_20180915_045.MP4,B11_20180915_045_frame0.png,0.0
B11,B11_20180915_047.MP4,B11_20180915_047_frame1200.png,20.0
B11,B11_20180915_051.MP4,B11_20180915_051_frame1680.png,28.0
B11,B11_20180915_051.MP4,B11_20180915_051_frame2160.png,36.0
B11,B11_20180915_057.MP4,B11_20180915_057_frame1440.png,24.0
B11,B11_20180915_058.MP4,B11_20180915_058_frame2400.png,40.0
B11,B11_20180915_058.MP4,B11_20180915_058_frame2640.png,44.0
B11,B11_20180915_059.MP4,B11_20180915_059_frame0.png,0.0
B11,B11_20180915_061.MP4,B11_20180915_061_frame480.png,8.0
B11,B11_20180915_063.MP4,B11_20180915_063_frame0.png,0.0
B11,B11_20180915_064.MP4,B11_20180915_064_frame2160.png,36.0
B11,B11_20180915_066.MP4,B11_20180915_066_frame1440.png,24.0
B11,B11_20180915_067.MP4,B11_20180915_067_frame0.png,0.0
B11,B11_20180915_068.MP4,B11_20180915_068_frame240.png,4.0
B11,B11_20180915_070.MP4,B11_20180915_070_frame0.png,0.0
B11,B11_20180915_072.MP4,B11_20180915_072_frame0.png,0.0
B11,B11_20180915_073.MP4,B11_20180915_073_frame0.png,0.0
B11,B11_20180915_073.MP4,B11_20180915_073_frame480.png,8.0
B11,B11_20180915_075.MP4,B11_20180915_075_frame1440.png,24.0
B11,B11_20180915_075.MP4,B11_20180915_075_frame1680.png,28.0
B11,B11_20180915_075.MP4,B11_20180915_075_frame2160.png,36.0
B11,B11_20180915_075.MP4,B11_20180915_075_frame2400.png,40.0
B11,B11_20180915_079.MP4,B11_20180915_079_frame1200.png,20.0
B11,B11_20180915_081.MP4,B11_20180915_081_frame480.png,8.0
B11,B11_20180915_082.MP4,B11_20180915_082_frame1920.png,32.0
B11,B11_20180915_083.MP4,B11_20180915_083_frame720.png,12.0
B11,B11_20180915_084.MP4,B11_20180915_084_frame0.png,0.0
B11,B11_20180915_085.MP4,B11_20180915_085_frame0.png,0.0
B11,B11_20180915_086.MP4,B11_20180915_086_frame0.png,0.0
B11,B11_20180915_087.MP4,B11_20180915_087_frame0.png,0.0
B11,B11_20180915_090.MP4,B11_20180915_090_frame480.png,8.0
B11,B11_20180915_092.MP4,B11_20180915_092_frame720.png,12.0
B11,B11_20180915_093.MP4,B11_20180915_093_frame480.png,8.0
B11,B11_20180915_094.MP4,B11_20180915_094_frame0.png,0.0
B11,B11_20180915_094.MP4,B11_20180915_094_frame480.png,8.0
B11,B11_20180915_097.MP4,B11_20180915_097_frame0.png,0.0
B11,B11_20180915_098.MP4,B11_20180915_098_frame0.png,0.0
B11,B11_20180915_100.MP4,B11_20180915_100_frame0.png,0.0
B11,B11_20180915_100.MP4,B11_20180915_100_frame480.png,8.0
B11,B11_20180915_103.MP4,B11_20180915_103_frame0.png,0.0
B11,B11_20180915_103.MP4,B11_20180915_103_frame240.png,4.0
B11,B11_20180915_104.MP4,B11_20180915_104_frame1200.png,20.0
B11,B11_20180915_104.MP4,B11_20180915_104_frame1440.png,24.0
B11,B11_20180915_105.MP4,B11_20180915_105_frame0.png,0.0
B11,B11_20180915_106.MP4,B11_20180915_106_frame0.png,0.0
B11,B11_20180915_107.MP4,B11_20180915_107_frame720.png,12.0
B11,B11_20180915_130.MP4,B11_20180915_130_frame240.png,4.0
B11,B11_20180915_132.MP4,B11_20180915_132_frame0.png,0.0
B11,B11_20180915_132.MP4,B11_20180915_132_frame480.png,8.0
B11,B11_20180915_133.MP4,B11_20180915_133_frame0.png,0.0
B11,B11_20180915_134.MP4,B11_20180915_134_frame0.png,0.0
B11,B11_20180915_134.MP4,B11_20180915_134_frame1200.png,20.0
B11,B11_20180915_138.MP4,B11_20180915_138_frame720.png,12.0
B11,B11_20180916_011.MP4,B11_20180916_011_frame0.png,0.0
B11,B11_20180916_012.MP4,B11_20180916_012_frame0.png,0.0
B11,B11_20180916_016.MP4,B11_20180916_016_frame240.png,4.0
B11,B11_20180916_016.MP4,B11_20180916_016_frame480.png,8.0
B11,B11_20180916_028.MP4,B11_20180916_028_frame240.png,4.0
B11,B11_20180916_029.MP4,B11_20180916_029_frame720.png,12.0
B11,B11_20180916_031.MP4,B11_20180916_031_frame0.png,0.0
B11,B11_20180916_032.MP4,B11_20180916_032_frame2160.png,36.0
B11,B11_20180916_035.MP4,B11_20180916_035_frame1680.png,28.0
B11,B11_20180916_035.MP4,B11_20180916_035_frame2880.png,48.0
B11,B11_20180916_035.MP4,B11_20180916_035_frame3120.png,52.0
B11,B11_20180916_047.MP4,B11_20180916_047_frame0.png,0.0
B11,B11_20180916_048.MP4,B11_20180916_048_frame1680.png,28.0
B11,B11_20180916_048.MP4,B11_20180916_048_frame1920.png,32.0
B11,B11_20180916_048.MP4,B11_20180916_048_frame2160.png,36.0
B11,B11_20180916_049.MP4,B11_20180916_049_frame960.png,16.0
B11,B11_20180916_049.MP4,B11_20180916_049_frame1200.png,20.0
B11,B11_20180916_050.MP4,B11_20180916_050_frame960.png,16.0
B11,B11_20180916_052.MP4,B11_20180916_052_frame0.png,0.0
B11,B11_20180916_080.MP4,B11_20180916_080_frame480.png,8.0
B11,B11_20180916_082.MP4,B11_20180916_082_frame0.png,0.0
B11,B11_20180916_083.MP4,B11_20180916_083_frame240.png,4.0
B11,B11_20180916_083.MP4,B11_20180916_083_frame480.png,8.0
B11,B11_20180916_083.MP4,B11_20180916_083_frame3840.png,64.0
B11,B11_20180916_086.MP4,B11_20180916_086_frame240.png,4.0
B11,B11_20180916_088.MP4,B11_20180916_088_frame240.png,4.0
B11,B11_20180916_088.MP4,B11_20180916_088_frame960.png,16.0
B11,B11_20180916_090.MP4,B11_20180916_090_frame720.png,12.0
B11,B11_20180916_090.MP4,B11_20180916_090_frame960.png,16.0
B11,B11_20180916_108.MP4,B11_20180916_108_frame0.png,0.0
B11,B11_20180916_109.MP4,B11_20180916_109_frame480.png,8.0
B11,B11_20180916_109.MP4,B11_20180916_109_frame1440.png,24.0
B11,B11_20180916_112.MP4,B11_20180916_112_frame2400.png,40.0
B11,B11_20180916_113.MP4,B11_20180916_113_frame960.png,16.0
B11,B11_20180916_113.MP4,B11_20180916_113_frame1680.png,28.0
B11,B11_20180916_114.MP4,B11_20180916_114_frame960.png,16.0
B11,B11_20180916_116.MP4,B11_20180916_116_frame0.png,0.0
B11,B11_20180916_116.MP4,B11_20180916_116_frame720.png,12.0
B11,B11_20180916_119.MP4,B11_20180916_119_frame1440.png,24.0
B11,B11_20180916_119.MP4,B11_20180916_119_frame1680.png,28.0
B11,B11_20180916_119.MP4,B11_20180916_119_frame1920.png,32.0
B11,B11_20180916_121.MP4,B11_20180916_121_frame0.png,0.0
B11,B11_20180916_122.MP4,B11_20180916_122_frame0.png,0.0
B11,B11_20180916_126.MP4,B11_20180916_126_frame240.png,4.0
B11,B11_20180916_126.MP4,B11_20180916_126_frame480.png,8.0
B11,B11_20180916_126.MP4,B11_20180916_126_frame1680.png,28.0
B11,B11_20180916_129.MP4,B11_20180916_129_frame1440.png,24.0
B11,B11_20180917_001.MP4,B11_20180917_001_frame480.png,8.0
B11,B11_20180917_004.MP4,B11_20180917_004_frame0.png,0.0
B11,B11_20180917_005.MP4,B11_20180917_005_frame480.png,8.0
B11,B11_20180917_006.MP4,B11_20180917_006_frame1200.png,20.0
B11,B11_20180917_007.MP4,B11_20180917_007_frame2640.png,44.0
B11,B11_20180917_010.MP4,B11_20180917_010_frame0.png,0.0
B11,B11_20180917_012.MP4,B11_20180917_012_frame480.png,8.0
B11,B11_20180917_012.MP4,B11_20180917_012_frame720.png,12.0
B11,B11_20180917_014.MP4,B11_20180917_014_frame960.png,16.0
B11,B11_20180917_014.MP4,B11_20180917_014_frame1440.png,24.0
B11,B11_20180917_017.MP4,B11_20180917_017_frame240.png,4.0
B11,B11_20180917_022.MP4,B11_20180917_022_frame240.png,4.0
B11,B11_20180917_024.MP4,B11_20180917_024_frame480.png,8.0
B11,B11_20180917_026.MP4,B11_20180917_026_frame1440.png,24.0
B11,B11_20180917_027.MP4,B11_20180917_027_frame1200.png,20.0
B11,B11_20180917_030.MP4,B11_20180917_030_frame240.png,4.0
B11,B11_20180917_031.MP4,B11_20180917_031_frame240.png,4.0
B11,B11_20180917_035.MP4,B11_20180917_035_frame1440.png,24.0
B11,B11_20180917_035.MP4,B11_20180917_035_frame2640.png,44.0
B11,B11_20180917_036.MP4,B11_20180917_036_frame0.png,0.0
B11,B11_20180917_037.MP4,B11_20180917_037_frame0.png,0.0
B11,B11_20180917_040.MP4,B11_20180917_040_frame1680.png,28.0
B11,B11_20180917_050.MP4,B11_20180917_050_frame480.png,8.0
B11,B11_20180917_051.MP4,B11_20180917_051_frame0.png,0.0
B11,B11_20180917_052.MP4,B11_20180917_052_frame0.png,0.0
B11,B11_20180917_053.MP4,B11_20180917_053_frame0.png,0.0
B11,B11_20180917_058.MP4,B11_20180917_058_frame0.png,0.0
B11,B11_20180917_059.MP4,B11_20180917_059_frame0.png,0.0
B11,B11_20180917_065.MP4,B11_20180917_065_frame1200.png,20.0
B11,B11_20180917_068.MP4,B11_20180917_068_frame480.png,8.0
B11,B11_20180917_068.MP4,B11_20180917_068_frame1440.png,24.0
B11,B11_20180917_075.MP4,B11_20180917_075_frame1680.png,28.0
B11,B11_20180917_079.MP4,B11_20180917_079_frame0.png,0.0
B11,B11_20180917_080.MP4,B11_20180917_080_frame0.png,0.0
B11,B11_20180917_082.MP4,B11_20180917_082_frame0.png,0.0
B11,B11_20180917_083.MP4,B11_20180917_083_frame960.png,16.0
B11,B11_20180917_084.MP4,B11_20180917_084_frame0.png,0.0
B11,B11_20180917_084.MP4,B11_20180917_084_frame2160.png,36.0
B11,B11_20180917_085.MP4,B11_20180917_085_frame1920.png,32.0
B11,B11_20180917_087.MP4,B11_20180917_087_frame0.png,0.0
B11,B11_20180917_089.MP4,B11_20180917_089_frame0.png,0.0
B11,B11_20180917_091.MP4,B11_20180917_091_frame480.png,8.0
B11,B11_20180917_093.MP4,B11_20180917_093_frame1680.png,28.0
B11,B11_20180917_095.MP4,B11_20180917_095_frame2400.png,40.0
B11,B11_20180917_097.MP4,B11_20180917_097_frame480.png,8.0
B11,B11_20180917_098.MP4,B11_20180917_098_frame0.png,0.0
B11,B11_20180917_102.MP4,B11_20180917_102_frame480.png,8.0
B11,B11_20180917_102.MP4,B11_20180917_102_frame2160.png,36.0
B11,B11_20180917_110.MP4,B11_20180917_110_frame2640.png,44.0
B11,B11_20180917_113.MP4,B11_20180917_113_frame0.png,0.0
B11,B11_20180918_002.MP4,B11_20180918_002_frame1920.png,32.0
B11,B11_20180918_003.MP4,B11_20180918_003_frame0.png,0.0
B11,B11_20180918_004.MP4,B11_20180918_004_frame240.png,4.0
B11,B11_20180918_004.MP4,B11_20180918_004_frame1680.png,28.0
B11,B11_20180918_017.MP4,B11_20180918_017_frame480.png,8.0
B11,B11_20180918_019.MP4,B11_20180918_019_frame1200.png,20.0
B11,B11_20180918_022.MP4,B11_20180918_022_frame240.png,4.0
B11,B11_20180918_022.MP4,B11_20180918_022_frame2160.png,36.0
B11,B11_20180918_023.MP4,B11_20180918_023_frame480.png,8.0
B11,B11_20180918_023.MP4,B11_20180918_023_frame960.png,16.0
B11,B11_20180918_023.MP4,B11_20180918_023_frame2640.png,44.0
B11,B11_20180918_023.MP4,B11_20180918_023_frame3360.png,56.0
B11,B11_20180918_023.MP4,B11_20180918_023_frame3600.png,60.0
B11,B11_20180918_024.MP4,B11_20180918_024_frame3840.png,64.0
B18,B18_20180914_002.MP4,B18_20180914_002_frame240.png,4.0
B18,B18_20180915_001.MP4,B18_20180915_001_frame0.png,0.0
B18,B18_20180915_001.MP4,B18_20180915_001_frame480.png,8.0
B18,B18_20180915_002.MP4,B18_20180915_002_frame960.png,16.0
B18,B18_20180918_003.MP4,B18_20180918_003_frame0.png,0.0
B18,B18_20180918_003.MP4,B18_20180918_003_frame1200.png,20.0
B18,B18_20180918_006.MP4,B18_20180918_006_frame0.png,0.0
B18,B18_20180918_006.MP4,B18_20180918_006_frame480.png,8.0
B18,B18_20180918_006.MP4,B18_20180918_006_frame1920.png,32.0
B18,B18_20180918_006.MP4,B18_20180918_006_frame2400.png,40.0
B18,B18_20180919_007.MP4,B18_20180919_007_frame240.png,4.0
B18,B18_20180919_016.MP4,B18_20180919_016_frame0.png,0.0
B18,B18_20180919_016.MP4,B18_20180919_016_frame960.png,16.0
B18,B18_20180919_017.MP4,B18_20180919_017_frame0.png,0.0
B18,B18_20180919_017.MP4,B18_20180919_017_frame720.png,12.0
B18,B18_20180919_017.MP4,B18_20180919_017_frame960.png,16.0
B18,B18_20180919_017.MP4,B18_20180919_017_frame1680.png,28.0
B18,B18_20180919_020.MP4,B18_20180919_020_frame0.png,0.0
B18,B18_20180919_020.MP4,B18_20180919_020_frame480.png,8.0
B18,B18_20180919_020.MP4,B18_20180919_020_frame720.png,12.0
B18,B18_20180919_020.MP4,B18_20180919_020_frame1200.png,20.0
B18,B18_20180919_031.MP4,B18_20180919_031_frame0.png,0.0
B18,B18_20180919_032.MP4,B18_20180919_032_frame480.png,8.0
B18,B18_20180919_033.MP4,B18_20180919_033_frame0.png,0.0
B18,B18_20180919_033.MP4,B18_20180919_033_frame240.png,4.0
B18,B18_20180919_033.MP4,B18_20180919_033_frame480.png,8.0
B18,B18_20180919_033.MP4,B18_20180919_033_frame720.png,12.0
B18,B18_20180919_033.MP4,B18_20180919_033_frame960.png,16.0
B18,B18_20180919_036.MP4,B18_20180919_036_frame0.png,0.0
B18,B18_20180919_037.MP4,B18_20180919_037_frame720.png,12.0
B18,B18_20180919_037.MP4,B18_20180919_037_frame960.png,16.0
B18,B18_20180919_040.MP4,B18_20180919_040_frame1680.png,28.0
B18,B18_20180920_001.MP4,B18_20180920_001_frame0.png,0.0
B18,B18_20180920_001.MP4,B18_20180920_001_frame240.png,4.0
B18,B18_20180920_001.MP4,B18_20180920_001_frame480.png,8.0
B18,B18_20180920_001.MP4,B18_20180920_001_frame960.png,16.0
B18,B18_20180920_001.MP4,B18_20180920_001_frame1200.png,20.0
B18,B18_20180920_002.MP4,B18_20180920_002_frame480.png,8.0
B18,B18_20180920_002.MP4,B18_20180920_002_frame960.png,16.0
B18,B18_20180920_002.MP4,B18_20180920_002_frame1680.png,28.0
B18,B18_20180920_003.MP4,B18_20180920_003_frame0.png,0.0
B18,B18_20180920_005.MP4,B18_20180920_005_frame0.png,0.0
B18,B18_20180920_005.MP4,B18_20180920_005_frame960.png,16.0
B18,B18_20180920_009.MP4,B18_20180920_009_frame0.png,0.0
B18,B18_20180920_009.MP4,B18_20180920_009_frame240.png,4.0
B18,B18_20180920_009.MP4,B18_20180920_009_frame480.png,8.0
B18,B18_20180920_009.MP4,B18_20180920_009_frame1200.png,20.0
B18,B18_20180920_010.MP4,B18_20180920_010_frame1200.png,20.0
B18,B18_20180920_011.MP4,B18_20180920_011_frame0.png,0.0
B18,B18_20180920_011.MP4,B18_20180920_011_frame960.png,16.0
B18,B18_20180920_012.MP4,B18_20180920_012_frame0.png,0.0
B18,B18_20180920_012.MP4,B18_20180920_012_frame240.png,4.0
B18,B18_20180920_012.MP4,B18_20180920_012_frame480.png,8.0
B18,B18_20180920_012.MP4,B18_20180920_012_frame1440.png,24.0
B18,B18_20180920_013.MP4,B18_20180920_013_frame0.png,0.0
B18,B18_20180920_013.MP4,B18_20180920_013_frame240.png,4.0
B18,B18_20180920_014.MP4,B18_20180920_014_frame0.png,0.0
B18,B18_20180920_014.MP4,B18_20180920_014_frame240.png,4.0
B18,B18_20180920_015.MP4,B18_20180920_015_frame1200.png,20.0
B18,B18_20180920_015.MP4,B18_20180920_015_frame1440.png,24.0
B18,B18_20180920_016.MP4,B18_20180920_016_frame240.png,4.0
B18,B18_20180920_016.MP4,B18_20180920_016_frame1680.png,28.0
B18,B18_20180920_018.MP4,B18_20180920_018_frame0.png,0.0
B18,B18_20180922_001.MP4,B18_20180922_001_frame240.png,4.0
B18,B18_20180922_001.MP4,B18_20180922_001_frame480.png,8.0
B18,B18_20180922_001.MP4,B18_20180922_001_frame1920.png,32.0
B18,B18_20180922_001.MP4,B18_20180922_001_frame2160.png,36.0
B18,B18_20180922_001.MP4,B18_20180922_001_frame2400.png,40.0
B18,B18_20180922_002.MP4,B18_20180922_002_frame0.png,0.0
B18,B18_20180922_002.MP4,B18_20180922_002_frame720.png,12.0
B18,B18_20180922_003.MP4,B18_20180922_003_frame240.png,4.0
B18,B18_20180922_006.MP4,B18_20180922_006_frame240.png,4.0
B18,B18_20180922_006.MP4,B18_20180922_006_frame480.png,8.0
B18,B18_20180922_007.MP4,B18_20180922_007_frame0.png,0.0
B18,B18_20180922_007.MP4,B18_20180922_007_frame240.png,4.0
B18,B18_20180922_007.MP4,B18_20180922_007_frame480.png,8.0
B18,B18_20180922_007.MP4,B18_20180922_007_frame1680.png,28.0
B18,B18_20180922_007.MP4,B18_20180922_007_frame2640.png,44.0
B18,B18_20180922_011.MP4,B18_20180922_011_frame0.png,0.0
B18,B18_20180922_013.MP4,B18_20180922_013_frame0.png,0.0
B18,B18_20180922_013.MP4,B18_20180922_013_frame1920.png,32.0
B18,B18_20180922_013.MP4,B18_20180922_013_frame2160.png,36.0
B18,B18_20180922_025.MP4,B18_20180922_025_frame720.png,12.0
B18,B18_20180922_025.MP4,B18_20180922_025_frame1200.png,20.0
B18,B18_20180922_026.MP4,B18_20180922_026_frame0.png,0.0
B18,B18_20180923_001.MP4,B18_20180923_001_frame0.png,0.0
B18,B18_20180923_002.MP4,B18_20180923_002_frame240.png,4.0
B18,B18_20180923_002.MP4,B18_20180923_002_frame1200.png,20.0
B18,B18_20180923_003.MP4,B18_20180923_003_frame240.png,4.0
B18,B18_20180923_003.MP4,B18_20180923_003_frame1440.png,24.0
B18,B18_20180923_003.MP4,B18_20180923_003_frame1920.png,32.0
B18,B18_20180923_003.MP4,B18_20180923_003_frame2160.png,36.0
B18,B18_20180923_003.MP4,B18_20180923_003_frame2400.png,40.0
B18,B18_20180923_005.MP4,B18_20180923_005_frame720.png,12.0
B18,B18_20180923_006.MP4,B18_20180923_006_frame240.png,4.0
B18,B18_20180923_006.MP4,B18_20180923_006_frame480.png,8.0
B18,B18_20180923_008.MP4,B18_20180923_008_frame480.png,8.0
B18,B18_20180923_008.MP4,B18_20180923_008_frame720.png,12.0
B18,B18_20180923_008.MP4,B18_20180923_008_frame1440.png,24.0
B18,B18_20180923_010.MP4,B18_20180923_010_frame0.png,0.0
B18,B18_20180923_011.MP4,B18_20180923_011_frame0.png,0.0
B18,B18_20180923_012.MP4,B18_20180923_012_frame1440.png,24.0
B18,B18_20180923_013.MP4,B18_20180923_013_frame720.png,12.0
B18,B18_20180923_013.MP4,B18_20180923_013_frame960.png,16.0
B18,B18_20180923_013.MP4,B18_20180923_013_frame1440.png,24.0
B18,B18_20180923_015.MP4,B18_20180923_015_frame0.png,0.0
B18,B18_20180923_015.MP4,B18_20180923_015_frame960.png,16.0
B18,B18_20180923_016.MP4,B18_20180923_016_frame0.png,0.0
B18,B18_20180923_016.MP4,B18_20180923_016_frame240.png,4.0
B18,B18_20180923_016.MP4,B18_20180923_016_frame480.png,8.0
B18,B18_20180923_016.MP4,B18_20180923_016_frame720.png,12.0
B18,B18_20180923_017.MP4,B18_20180923_017_frame240.png,4.0
B18,B18_20180923_017.MP4,B18_20180923_017_frame960.png,16.0
B18,B18_20180923_019.MP4,B18_20180923_019_frame0.png,0.0
B18,B18_20180923_021.MP4,B18_20180923_021_frame0.png,0.0
B18,B18_20180923_024.MP4,B18_20180923_024_frame0.png,0.0
B18,B18_20180923_026.MP4,B18_20180923_026_frame0.png,0.0
B18,B18_20180923_028.MP4,B18_20180923_028_frame0.png,0.0
B18,B18_20180923_028.MP4,B18_20180923_028_frame240.png,4.0
B18,B18_20180923_029.MP4,B18_20180923_029_frame0.png,0.0
B18,B18_20180923_029.MP4,B18_20180923_029_frame1440.png,24.0
B18,B18_20180923_031.MP4,B18_20180923_031_frame0.png,0.0
B18,B18_20180923_031.MP4,B18_20180923_031_frame480.png,8.0
B18,B18_20180923_031.MP4,B18_20180923_031_frame1200.png,20.0
B18,B18_20180923_031.MP4,B18_20180923_031_frame1680.png,28.0
B18,B18_20180924_001.MP4,B18_20180924_001_frame0.png,0.0
B18,B18_20180924_001.MP4,B18_20180924_001_frame240.png,4.0
B18,B18_20180924_001.MP4,B18_20180924_001_frame1440.png,24.0
B18,B18_20180924_001.MP4,B18_20180924_001_frame1680.png,28.0
B18,B18_20180924_001.MP4,B18_20180924_001_frame2400.png,40.0
B18,B18_20180924_001.MP4,B18_20180924_001_frame2880.png,48.0
B18,B18_20180924_002.MP4,B18_20180924_002_frame0.png,0.0
B18,B18_20180924_002.MP4,B18_20180924_002_frame240.png,4.0
B18,B18_20180924_004.MP4,B18_20180924_004_frame0.png,0.0
B18,B18_20180924_004.MP4,B18_20180924_004_frame480.png,8.0
